agent,generator,run_id,step,cumulative_reward
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,71,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,72,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,73,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,74,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,75,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,76,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,77,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,78,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,79,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,80,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,81,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,82,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,83,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,84,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,85,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,86,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,87,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,88,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,89,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,90,-12.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,91,-11.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,92,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,93,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,94,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,95,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,96,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,97,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,98,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,99,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,002,100,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,1,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,2,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,3,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,4,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,5,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,6,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,7,5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,8,4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,9,3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,10,2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,11,1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,12,0.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,13,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,14,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,15,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,16,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,17,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,18,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,19,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,20,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,21,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,22,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,23,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,24,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,25,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,26,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,27,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,28,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,29,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,30,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,31,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,32,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,33,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,34,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,35,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,36,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,37,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,38,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,39,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,40,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,41,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,42,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,43,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,44,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,45,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,46,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,47,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,48,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,49,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,50,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,51,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,52,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,53,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,54,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,55,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,56,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,57,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,58,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,59,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,60,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,61,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,62,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,63,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,64,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,65,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,66,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,67,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,68,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,69,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,70,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,71,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,72,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,73,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,74,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,75,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,76,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,77,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,78,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,79,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,80,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,81,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,82,-10.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,83,-9.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,84,-8.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,85,-7.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,86,-6.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,87,-5.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,88,-4.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,89,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,90,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,91,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,92,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,93,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,94,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,95,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,96,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,97,-1.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,98,-2.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,99,-3.0
Static Mean Reversion Agent,Ornstein-Uhlenbeck Generator,003,100,-2.0
Static Mean Reversion Agent,Random Walk Generator,001,1,1.0
Static Mean Reversion Agent,Random Walk Generator,001,2,0.0
Static Mean Reversion Agent,Random Walk Generator,001,3,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,4,0.0
Static Mean Reversion Agent,Random Walk Generator,001,5,1.0
Static Mean Reversion Agent,Random Walk Generator,001,6,2.0
Static Mean Reversion Agent,Random Walk Generator,001,7,3.0
Static Mean Reversion Agent,Random Walk Generator,001,8,4.0
Static Mean Reversion Agent,Random Walk Generator,001,9,3.0
Static Mean Reversion Agent,Random Walk Generator,001,10,4.0
Static Mean Reversion Agent,Random Walk Generator,001,11,5.0
Static Mean Reversion Agent,Random Walk Generator,001,12,6.0
Static Mean Reversion Agent,Random Walk Generator,001,13,7.0
Static Mean Reversion Agent,Random Walk Generator,001,14,8.0
Static Mean Reversion Agent,Random Walk Generator,001,15,7.0
Static Mean Reversion Agent,Random Walk Generator,001,16,6.0
Static Mean Reversion Agent,Random Walk Generator,001,17,7.0
Static Mean Reversion Agent,Random Walk Generator,001,18,6.0
Static Mean Reversion Agent,Random Walk Generator,001,19,5.0
Static Mean Reversion Agent,Random Walk Generator,001,20,4.0
Static Mean Reversion Agent,Random Walk Generator,001,21,3.0
Static Mean Reversion Agent,Random Walk Generator,001,22,4.0
Static Mean Reversion Agent,Random Walk Generator,001,23,3.0
Static Mean Reversion Agent,Random Walk Generator,001,24,2.0
Static Mean Reversion Agent,Random Walk Generator,001,25,1.0
Static Mean Reversion Agent,Random Walk Generator,001,26,0.0
Static Mean Reversion Agent,Random Walk Generator,001,27,1.0
Static Mean Reversion Agent,Random Walk Generator,001,28,2.0
Static Mean Reversion Agent,Random Walk Generator,001,29,1.0
Static Mean Reversion Agent,Random Walk Generator,001,30,2.0
Static Mean Reversion Agent,Random Walk Generator,001,31,1.0
Static Mean Reversion Agent,Random Walk Generator,001,32,2.0
Static Mean Reversion Agent,Random Walk Generator,001,33,1.0
Static Mean Reversion Agent,Random Walk Generator,001,34,0.0
Static Mean Reversion Agent,Random Walk Generator,001,35,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,36,-2.0
Static Mean Reversion Agent,Random Walk Generator,001,37,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,38,0.0
Static Mean Reversion Agent,Random Walk Generator,001,39,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,40,-2.0
Static Mean Reversion Agent,Random Walk Generator,001,41,-3.0
Static Mean Reversion Agent,Random Walk Generator,001,42,-4.0
Static Mean Reversion Agent,Random Walk Generator,001,43,-3.0
Static Mean Reversion Agent,Random Walk Generator,001,44,-2.0
Static Mean Reversion Agent,Random Walk Generator,001,45,-3.0
Static Mean Reversion Agent,Random Walk Generator,001,46,-2.0
Static Mean Reversion Agent,Random Walk Generator,001,47,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,48,0.0
Static Mean Reversion Agent,Random Walk Generator,001,49,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,50,0.0
Static Mean Reversion Agent,Random Walk Generator,001,51,1.0
Static Mean Reversion Agent,Random Walk Generator,001,52,0.0
Static Mean Reversion Agent,Random Walk Generator,001,53,-1.0
Static Mean Reversion Agent,Random Walk Generator,001,54,0.0
Static Mean Reversion Agent,Random Walk Generator,001,55,1.0
Static Mean Reversion Agent,Random Walk Generator,001,56,2.0
Static Mean Reversion Agent,Random Walk Generator,001,57,3.0
Static Mean Reversion Agent,Random Walk Generator,001,58,4.0
Static Mean Reversion Agent,Random Walk Generator,001,59,5.0
Static Mean Reversion Agent,Random Walk Generator,001,60,6.0
Static Mean Reversion Agent,Random Walk Generator,001,61,5.0
Static Mean Reversion Agent,Random Walk Generator,001,62,4.0
Static Mean Reversion Agent,Random Walk Generator,001,63,3.0
Static Mean Reversion Agent,Random Walk Generator,001,64,2.0
Static Mean Reversion Agent,Random Walk Generator,001,65,3.0
Static Mean Reversion Agent,Random Walk Generator,001,66,2.0
Static Mean Reversion Agent,Random Walk Generator,001,67,1.0
Static Mean Reversion Agent,Random Walk Generator,001,68,2.0
Static Mean Reversion Agent,Random Walk Generator,001,69,3.0
Static Mean Reversion Agent,Random Walk Generator,001,70,4.0
Static Mean Reversion Agent,Random Walk Generator,001,71,5.0
Static Mean Reversion Agent,Random Walk Generator,001,72,4.0
Static Mean Reversion Agent,Random Walk Generator,001,73,3.0
Static Mean Reversion Agent,Random Walk Generator,001,74,2.0
Static Mean Reversion Agent,Random Walk Generator,001,75,3.0
Static Mean Reversion Agent,Random Walk Generator,001,76,2.0
Static Mean Reversion Agent,Random Walk Generator,001,77,3.0
Static Mean Reversion Agent,Random Walk Generator,001,78,4.0
Static Mean Reversion Agent,Random Walk Generator,001,79,5.0
Static Mean Reversion Agent,Random Walk Generator,001,80,4.0
Static Mean Reversion Agent,Random Walk Generator,001,81,5.0
Static Mean Reversion Agent,Random Walk Generator,001,82,4.0
Static Mean Reversion Agent,Random Walk Generator,001,83,5.0
Static Mean Reversion Agent,Random Walk Generator,001,84,4.0
Static Mean Reversion Agent,Random Walk Generator,001,85,3.0
Static Mean Reversion Agent,Random Walk Generator,001,86,4.0
Static Mean Reversion Agent,Random Walk Generator,001,87,3.0
Static Mean Reversion Agent,Random Walk Generator,001,88,4.0
Static Mean Reversion Agent,Random Walk Generator,001,89,5.0
Static Mean Reversion Agent,Random Walk Generator,001,90,6.0
Static Mean Reversion Agent,Random Walk Generator,001,91,7.0
Static Mean Reversion Agent,Random Walk Generator,001,92,6.0
Static Mean Reversion Agent,Random Walk Generator,001,93,5.0
Static Mean Reversion Agent,Random Walk Generator,001,94,4.0
Static Mean Reversion Agent,Random Walk Generator,001,95,5.0
Static Mean Reversion Agent,Random Walk Generator,001,96,6.0
Static Mean Reversion Agent,Random Walk Generator,001,97,7.0
Static Mean Reversion Agent,Random Walk Generator,001,98,8.0
Static Mean Reversion Agent,Random Walk Generator,001,99,9.0
Static Mean Reversion Agent,Random Walk Generator,001,100,8.0
Static Mean Reversion Agent,Random Walk Generator,002,1,1.0
Static Mean Reversion Agent,Random Walk Generator,002,2,2.0
Static Mean Reversion Agent,Random Walk Generator,002,3,3.0
Static Mean Reversion Agent,Random Walk Generator,002,4,4.0
Static Mean Reversion Agent,Random Walk Generator,002,5,5.0
Static Mean Reversion Agent,Random Walk Generator,002,6,4.0
Static Mean Reversion Agent,Random Walk Generator,002,7,3.0
Static Mean Reversion Agent,Random Walk Generator,002,8,4.0
Static Mean Reversion Agent,Random Walk Generator,002,9,3.0
Static Mean Reversion Agent,Random Walk Generator,002,10,4.0
Static Mean Reversion Agent,Random Walk Generator,002,11,5.0
Static Mean Reversion Agent,Random Walk Generator,002,12,4.0
Static Mean Reversion Agent,Random Walk Generator,002,13,5.0
Static Mean Reversion Agent,Random Walk Generator,002,14,4.0
Static Mean Reversion Agent,Random Walk Generator,002,15,5.0
Static Mean Reversion Agent,Random Walk Generator,002,16,6.0
Static Mean Reversion Agent,Random Walk Generator,002,17,7.0
Static Mean Reversion Agent,Random Walk Generator,002,18,6.0
Static Mean Reversion Agent,Random Walk Generator,002,19,7.0
Static Mean Reversion Agent,Random Walk Generator,002,20,6.0
Static Mean Reversion Agent,Random Walk Generator,002,21,5.0
Static Mean Reversion Agent,Random Walk Generator,002,22,4.0
Static Mean Reversion Agent,Random Walk Generator,002,23,5.0
Static Mean Reversion Agent,Random Walk Generator,002,24,6.0
Static Mean Reversion Agent,Random Walk Generator,002,25,5.0
Static Mean Reversion Agent,Random Walk Generator,002,26,4.0
Static Mean Reversion Agent,Random Walk Generator,002,27,3.0
Static Mean Reversion Agent,Random Walk Generator,002,28,2.0
Static Mean Reversion Agent,Random Walk Generator,002,29,3.0
Static Mean Reversion Agent,Random Walk Generator,002,30,4.0
Static Mean Reversion Agent,Random Walk Generator,002,31,5.0
Static Mean Reversion Agent,Random Walk Generator,002,32,6.0
Static Mean Reversion Agent,Random Walk Generator,002,33,5.0
Static Mean Reversion Agent,Random Walk Generator,002,34,6.0
Static Mean Reversion Agent,Random Walk Generator,002,35,5.0
Static Mean Reversion Agent,Random Walk Generator,002,36,6.0
Static Mean Reversion Agent,Random Walk Generator,002,37,7.0
Static Mean Reversion Agent,Random Walk Generator,002,38,6.0
Static Mean Reversion Agent,Random Walk Generator,002,39,7.0
Static Mean Reversion Agent,Random Walk Generator,002,40,8.0
Static Mean Reversion Agent,Random Walk Generator,002,41,7.0
Static Mean Reversion Agent,Random Walk Generator,002,42,8.0
Static Mean Reversion Agent,Random Walk Generator,002,43,7.0
Static Mean Reversion Agent,Random Walk Generator,002,44,6.0
Static Mean Reversion Agent,Random Walk Generator,002,45,5.0
Static Mean Reversion Agent,Random Walk Generator,002,46,6.0
Static Mean Reversion Agent,Random Walk Generator,002,47,5.0
Static Mean Reversion Agent,Random Walk Generator,002,48,6.0
Static Mean Reversion Agent,Random Walk Generator,002,49,7.0
Static Mean Reversion Agent,Random Walk Generator,002,50,8.0
Static Mean Reversion Agent,Random Walk Generator,002,51,9.0
Static Mean Reversion Agent,Random Walk Generator,002,52,8.0
Static Mean Reversion Agent,Random Walk Generator,002,53,9.0
Static Mean Reversion Agent,Random Walk Generator,002,54,8.0
Static Mean Reversion Agent,Random Walk Generator,002,55,9.0
Static Mean Reversion Agent,Random Walk Generator,002,56,10.0
Static Mean Reversion Agent,Random Walk Generator,002,57,9.0
Static Mean Reversion Agent,Random Walk Generator,002,58,8.0
Static Mean Reversion Agent,Random Walk Generator,002,59,7.0
Static Mean Reversion Agent,Random Walk Generator,002,60,8.0
Static Mean Reversion Agent,Random Walk Generator,002,61,9.0
Static Mean Reversion Agent,Random Walk Generator,002,62,8.0
Static Mean Reversion Agent,Random Walk Generator,002,63,9.0
Static Mean Reversion Agent,Random Walk Generator,002,64,8.0
Static Mean Reversion Agent,Random Walk Generator,002,65,9.0
